perturbation,direction_score,direction_sign_agreement,direction_n_donors,direction_per_donor
UBR5,0.07444918467946682,True,2,0.1282;0.0207
XKR6,0.07448064081681693,True,2,0.0087;0.1403
PIAS2,0.07448851894114261,True,2,0.0584;0.0906
ZNF274,0.07452915198127374,False,2,-0.0211;0.1701
GTF2H2C,0.07453862563058289,True,1,0.0745
LYST,0.07463696892319516,True,2,0.0968;0.0525
ZNF136,0.07470973147531434,False,2,0.1568;-0.0073
OSBPL3,0.07472875472217672,False,2,0.2689;-0.1194
B3GNT2,0.07478333219262723,True,2,0.1452;0.0044
TMEM45A,0.07485122645375042,False,2,-0.1313;0.2811
LGALS3BP,0.07489147777023075,False,2,-0.0648;0.2146
CYBC1,0.07489520549668538,True,2,0.1089;0.0409
PCCA,0.07491275185876817,False,2,0.2621;-0.1122
ARHGAP18,0.07492706336881805,False,2,-0.0148;0.1647
TMEM63C,0.07500172670945537,True,2,0.1276;0.0224
USP11,0.0750319121654982,True,2,0.1149;0.0352
SOX5,0.0750681801236035,True,2,0.1190;0.0312
CALML4,0.07514573796980661,True,2,0.0997;0.0506
LIPE,0.07515761460193315,False,2,-0.0051;0.1554
PPM1L,0.07521462909318977,False,2,0.1533;-0.0029
PRKN,0.07524352101366327,True,2,0.0212;0.1293
FBXO8,0.07524459560987262,True,2,0.0522;0.0983
FBXW9,0.07525659347032099,True,2,0.1037;0.0468
L2HGDH,0.07528263546254421,False,2,-0.0738;0.2244
ZSCAN5A,0.07529064591134293,True,2,0.0174;0.1332
TSG101,0.07538260454772217,True,1,0.0754
TSPYL4,0.07538794798196335,True,2,0.0931;0.0577
RUNX3,0.07541891182435234,True,2,0.1226;0.0282
PACRGL,0.07545517774178584,False,2,0.2426;-0.0916
FUBP1,0.0754560804719025,False,2,0.3189;-0.1680
WDR5B,0.07549421841065773,True,2,0.1265;0.0245
IRF2BP1,0.07555631778581806,False,2,-0.0348;0.1859
DYNLL1,0.07556756355496608,False,2,-0.0372;0.1883
GOLPH3L,0.07559785685979181,False,2,-0.1075;0.2587
PPID,0.0756344055071061,False,2,-0.0549;0.2062
POU5F2,0.07566840900925109,False,2,-0.0703;0.2217
SPRYD3,0.07572230084486642,False,2,-0.0163;0.1677
DMXL1,0.07575309596009716,True,2,0.0042;0.1473
TMEM98,0.07576681076448355,True,2,0.0078;0.1437
PPP1R14A,0.07581312426175357,False,2,-0.0108;0.1625
KIF2C,0.07582712533891978,True,2,0.1061;0.0456
ROCK2,0.07585628435997593,False,2,-0.0351;0.1868
B4GALT4,0.07586816165208565,True,2,0.0532;0.0986
TPM3,0.07590631088558297,True,2,0.0838;0.0680
FBXO32,0.07591963986464911,False,2,-0.1060;0.2579
TSLP,0.07592688951712223,True,2,0.1485;0.0033
UBTD2,0.07595070529218573,False,2,-0.0926;0.2445
CTSA,0.07596933549336993,True,2,0.0197;0.1322
CHD1L,0.0760488224883179,False,2,-0.1170;0.2691
DFFA,0.07606016619714606,True,2,0.1271;0.0250
TRIM52,0.07619158898604683,True,2,0.0642;0.0881
PPM1F,0.07625294812942174,True,2,0.1004;0.0521
MRPS31,0.07627838607274329,True,2,0.0079;0.1446
ACOT13,0.07630482196021682,False,2,0.2400;-0.0874
GATC,0.0764304798486064,True,2,0.1210;0.0318
TNFSF11,0.07644429720021373,True,2,0.0844;0.0685
KCNAB3,0.07647839451930627,False,2,-0.0452;0.1982
HIST1H4J,0.07648813139485044,False,2,-0.0937;0.2467
NTRK2,0.07652360277302062,True,2,0.0394;0.1136
CTU2,0.07654062128899863,False,2,-0.0107;0.1638
COL16A1,0.07654923646310163,False,2,0.1617;-0.0086
BICD1,0.07661678931003435,True,2,0.0688;0.0844
TNPO1,0.07664077166685035,False,2,-0.0265;0.1798
TNIP2,0.0767160181155988,True,2,0.0747;0.0788
PNPLA7,0.07671608526524099,True,2,0.0538;0.0996
PKNOX2,0.07671947595200845,False,2,0.1736;-0.0201
HIST1H3I,0.07674728467562308,True,2,0.1175;0.0360
ACOT2,0.07688185473492193,True,2,0.1530;0.0008
ISCU,0.07693757162960912,False,2,-0.0636;0.2174
ZFP2,0.07699707845857529,True,2,0.1303;0.0237
C12orf4,0.07701384732023131,True,2,0.0752;0.0789
ZC3HC1,0.07702358305502022,True,2,0.0017;0.1524
NRDC,0.07721827879842968,True,2,0.0811;0.0734
TCTEX1D2,0.07725811915296332,True,2,0.0368;0.1177
LMNA,0.07730724327958172,True,2,0.1319;0.0227
CCDC47,0.07732627146959359,False,2,0.1728;-0.0182
TOB2,0.07747124226604962,False,2,-0.0361;0.1910
EPCAM,0.07760130933693454,True,2,0.0767;0.0785
C16orf46,0.07761120807970157,True,2,0.0316;0.1236
TTC34,0.07761202790265465,True,2,0.0772;0.0780
HID1,0.07761219973468414,False,2,-0.0281;0.1834
TMEM267,0.07766675613479512,False,2,0.1572;-0.0018
KLHL32,0.07769140744882563,True,2,0.0559;0.0994
ZFP57,0.07772636305377512,False,2,-0.0184;0.1738
HLA-DPB1,0.07794816314210895,False,2,0.1699;-0.0140
OPN3,0.07803791178247865,False,2,-0.0495;0.2056
PGAP3,0.07810171182514114,False,2,-0.0856;0.2418
RBAK,0.07813334996033439,False,2,-0.0357;0.1920
TMEM200A,0.07815895783212434,True,2,0.1143;0.0420
DHPS,0.07819857742732828,False,2,-0.0144;0.1707
CAD,0.07819911642210065,False,2,0.3432;-0.1868
DDX21,0.07829230255150021,False,2,0.1710;-0.0144
GPNMB,0.07832025094298944,False,2,-0.0151;0.1718
SNTA1,0.07834289126276017,True,2,0.0343;0.1224
HOXA9,0.0783554520190497,False,2,0.1816;-0.0249
TMTC3,0.07836148575300783,False,2,-0.0416;0.1983
KLRF1,0.0783736942129526,False,2,-0.0955;0.2523
PLA2G4A,0.07841871431967318,False,2,-0.1172;0.2740
TGIF2LY,0.07847442706732466,True,2,0.1378;0.0192
NFKBIB,0.07849607535742731,True,2,0.1210;0.0360
EMC3,0.07850068686701506,True,2,0.0313;0.1257
THEMIS,0.0786077276292767,False,2,-0.0694;0.2266
FAM229B,0.07860909087350731,True,2,0.1407;0.0166
LINS1,0.07866743803391063,True,2,0.0843;0.0730
ZNF611,0.07867251739896719,False,2,0.1579;-0.0006
ZMYND8,0.07869249755562102,True,2,0.0779;0.0795
SUSD6,0.07880939451776448,False,2,0.1594;-0.0018
PTPN2,0.07883079398682025,True,2,0.0521;0.1055
GALNT11,0.0788639764857546,False,2,-0.1227;0.2804
SMG9,0.07892542223186433,False,2,0.2790;-0.1212
C15orf40,0.07897046963235677,False,2,-0.0483;0.2062
HNRNPA0,0.07897076538407122,True,2,0.1533;0.0047
PPFIA4,0.0790733941189582,False,2,-0.0714;0.2295
ETV5,0.07907920538449853,False,2,0.2430;-0.0848
SCO1,0.07908323128084771,True,2,0.0693;0.0889
DMTN,0.07909436747578624,True,2,0.0218;0.1363
COMMD9,0.07912190370051214,False,2,0.1984;-0.0402
NIPBL,0.07916923644893148,True,2,0.1172;0.0412
GTF2H2,0.07921101659830576,True,1,0.0792
POLR2F,0.07927815552329265,True,1,0.0793
NAA60,0.07941342135378426,True,2,0.0402;0.1186
TPRG1,0.07945301682168449,True,2,0.0325;0.1264
CCHCR1,0.07946674951711252,False,2,-0.0815;0.2404
HIST1H2AB,0.07946980602212927,True,2,0.0343;0.1247
ITGB3BP,0.07950456973680098,True,2,0.0069;0.1521
ANKRD33B,0.0795581201101061,True,2,0.0509;0.1082
DGKA,0.07960801914940874,True,2,0.0886;0.0706
SPACA6,0.07961429918004059,True,2,0.1056;0.0536
IQGAP1,0.07963663931398512,False,2,-0.0430;0.2023
ECSIT,0.07964343180936084,True,2,0.1041;0.0552
AFMID,0.0796548207375204,False,2,-0.0365;0.1958
DNAL1,0.07968771783920658,True,2,0.0625;0.0968
ATF4,0.07968863148185085,False,2,0.3186;-0.1592
KMT2A,0.07972555181264906,False,2,-0.1090;0.2685
LIMA1,0.0797282715467934,True,2,0.0625;0.0970
SOX15,0.07972960733541001,True,2,0.1188;0.0407
RAD23A,0.07976552044652396,True,2,0.1175;0.0420
LTB,0.07980947163643454,False,2,0.2249;-0.0652
HYAL2,0.0799000328383841,True,2,0.1411;0.0187
CXCL9,0.08005081343957943,True,2,0.1537;0.0064
CDK17,0.08011260853126767,True,2,0.1264;0.0338
TCTE3,0.08012006070246214,False,2,-0.0691;0.2293
SSBP2,0.08016851085294308,True,2,0.0221;0.1382
ZNF556,0.08025079667258206,True,2,0.0726;0.0879
RER1,0.08034279341422146,True,2,0.1362;0.0245
HOXB8,0.08040821479985161,False,2,-0.0311;0.1919
RNF26,0.08040857063669948,True,2,0.1166;0.0442
FBXO7,0.0806151283268638,False,2,0.1807;-0.0194
ABHD11,0.08071229192385299,False,2,0.2075;-0.0460
SCARF1,0.08081223867598397,True,2,0.0351;0.1265
RAP2C,0.08082061182651468,False,2,-0.0994;0.2611
MUC13,0.08084496670933483,True,2,0.1087;0.0530
FAM184A,0.08087758852261628,True,2,0.0669;0.0949
MESD,0.08089208967031702,False,2,-0.0384;0.2002
GFI1B,0.08096248931245742,True,2,0.1346;0.0273
LBH,0.08103285594349419,True,2,0.1371;0.0250
RFNG,0.0811217775295563,True,2,0.0627;0.0995
AREG,0.08117759545895842,True,2,0.1355;0.0269
C1orf56,0.08126119114034192,True,2,0.1330;0.0295
P4HA1,0.08139122625584627,True,2,0.1333;0.0295
NSUN2,0.08144281999377978,True,2,0.0730;0.0899
TNFSF13,0.08165037858792956,True,2,0.0645;0.0988
FKBP14,0.08167788739876736,True,2,0.0866;0.0768
UBE2D3,0.08167969744183146,True,2,0.0154;0.1479
ADAMTSL5,0.08171658086377032,True,2,0.1374;0.0261
PODXL2,0.0817685136557813,True,2,0.0199;0.1436
PTGDR,0.0817737735014149,True,2,0.1634;0.0001
CCNE1,0.08178292576061497,False,2,-0.0389;0.2025
BRD4,0.08181974256093982,False,2,0.1681;-0.0045
DHX32,0.08192178564541286,True,2,0.0430;0.1208
TM4SF1,0.08199349936826561,False,2,-0.0272;0.1912
HINT2,0.08208166255663152,True,2,0.0323;0.1318
HNRNPH2,0.08217808030005702,True,2,0.0435;0.1208
SLC15A4,0.08218186040405706,False,2,-0.1854;0.3498
PIGF,0.08218826390939149,True,2,0.1184;0.0460
ZNF486,0.08223476660957407,True,2,0.1287;0.0358
PURB,0.08229231852578878,True,2,0.0537;0.1108
APOBEC2,0.08230889641172312,True,2,0.1281;0.0365
HIPK2,0.08251841637357549,True,2,0.0933;0.0718
UBN2,0.08271964998131609,True,2,0.1328;0.0326
COA7,0.08279777700888302,True,2,0.0830;0.0826
PDCD2L,0.08303049092677017,False,2,-0.0417;0.2078
NUBP2,0.0831180621386779,False,2,0.1726;-0.0064
ZNF141,0.0831509984298946,True,2,0.1418;0.0245
SLC15A3,0.08319203563131639,True,2,0.0353;0.1311
NDUFS4,0.08326961045289005,True,2,0.0206;0.1459
TMEM135,0.08333955467220766,False,2,-0.0490;0.2157
PDCD10,0.0834136510286414,False,2,0.2464;-0.0796
BRI3BP,0.0835156341647032,True,2,0.0631;0.1040
TMEM229B,0.08357874515095792,False,2,0.3341;-0.1669
MPZ,0.08362268921493954,True,2,0.1168;0.0504
TBC1D2,0.08365997331020653,False,2,0.2108;-0.0435
CD109,0.08371977614602244,True,2,0.1255;0.0420
TMEM143,0.08374216256599609,True,2,0.0677;0.0998
TMF1,0.08379680897196645,False,2,0.2191;-0.0515
KIAA1324,0.08380552786800638,False,2,0.2012;-0.0336
CPA5,0.08382331562345535,True,2,0.0993;0.0684
RGS14,0.08383242714617845,True,2,0.0731;0.0946
ATP2B1,0.08392940753967038,False,2,-0.0204;0.1883
TRAF3IP3,0.08394759895786008,False,2,-0.1370;0.3049
PPP1CB,0.08399881704220047,False,2,-0.0047;0.1727
AGBL2,0.08403106770680702,True,2,0.0977;0.0703
HOXC8,0.08409186960504345,True,2,0.0118;0.1564
TSTD1,0.0841580583446131,False,2,-0.1218;0.2901
MT1G,0.08421478818052963,False,2,-0.0388;0.2072
SLC25A37,0.08426625985027358,True,2,0.1425;0.0261
ANKRD17,0.08433869726284698,False,2,0.2877;-0.1190
SIGLEC10,0.08435889029023258,True,2,0.0731;0.0956
UBXN8,0.08439885868023222,False,2,-0.0094;0.1782
MCPH1,0.08442567321907368,True,2,0.0860;0.0829
ANAPC5,0.08446512878097101,True,1,0.0845
SAAL1,0.08448370751865497,False,2,-0.0169;0.1859
MS4A1,0.08448841112747985,True,2,0.0122;0.1568
CCDC152,0.0844936637681617,False,2,-0.0169;0.1859
XAB2,0.08458169429093543,True,1,0.0846
PAK2,0.08462779014797184,False,2,-0.0979;0.2672
DNAJC19,0.08471245614664058,True,2,0.1089;0.0605
ADI1,0.08474446119195422,True,2,0.0561;0.1134
CXCL13,0.08480490323609646,True,2,0.0135;0.1561
POMT2,0.08493322464773823,True,2,0.0659;0.1040
PLAC9,0.08511448253358278,True,2,0.0173;0.1529
ITGAX,0.08517686050922058,True,2,0.1214;0.0490
JRK,0.08519437096706672,True,2,0.0203;0.1500
LRRC47,0.0852225340238385,True,2,0.0700;0.1004
MED28,0.08523562206317181,True,1,0.0852
GPATCH2L,0.08523810377760799,False,2,-0.0164;0.1868
QRICH1,0.08525849005186759,True,2,0.1193;0.0512
FANCI,0.08529606460711653,False,2,0.2304;-0.0598
MBOAT2,0.08530009378438552,True,2,0.1016;0.0690
GRIPAP1,0.08536458516970113,False,2,-0.0278;0.1986
CNDP2,0.08556672861306669,True,2,0.0837;0.0875
IAH1,0.0855948163532767,True,2,0.1654;0.0058
MTM1,0.08562664708534373,False,2,-0.0368;0.2080
ACOT4,0.08568616744531676,True,2,0.0749;0.0965
SP110,0.08570603041853336,False,2,0.2072;-0.0358
ZNF670,0.08572611359922622,True,2,0.1534;0.0180
IL4I1,0.08575543106560235,False,2,-0.0446;0.2161
ZNF750,0.08582922730770626,True,2,0.0145;0.1572
TRAK1,0.08586498236450502,False,2,-0.0903;0.2621
GEN1,0.08603616046502971,False,2,0.2482;-0.0761
SLC26A2,0.08614429980038729,False,2,-0.1017;0.2740
SH3D21,0.08617140741909313,True,2,0.1339;0.0384
USP22,0.08628990962037453,True,2,0.0549;0.1177
UBA5,0.08635603339236209,True,2,0.0435;0.1292
PLPP5,0.08635691170047854,True,2,0.0858;0.0869
INPP4B,0.08637602665809396,False,2,-0.0840;0.2568
SUMO2,0.0863907358584145,False,2,-0.0147;0.1875
STON1,0.08639357586557406,True,2,0.0563;0.1165
SYDE2,0.08641721675674163,False,2,-0.0049;0.1778
ACTR1B,0.0864474465268465,False,2,0.2193;-0.0464
ZNF428,0.08646400074323302,True,2,0.0325;0.1404
ENPP1,0.08652114016105783,True,2,0.1286;0.0444
PLEK2,0.08652761849976998,False,2,-0.1911;0.3642
PFDN4,0.08670708784710413,True,2,0.0985;0.0749
WRN,0.08681319787411557,True,2,0.0510;0.1227
MYO18A,0.08685448567154763,False,2,-0.0522;0.2259
IMMP2L,0.08691155884572999,True,2,0.0848;0.0890
HGD,0.08692494278677987,True,2,0.0406;0.1333
NLE1,0.08696868981807893,True,2,0.0254;0.1485
TSGA10,0.08697816025224225,True,2,0.0580;0.1160
ADAMTS10,0.08702059282617625,True,2,0.0685;0.1055
DNAI2,0.08706747807685677,True,2,0.0471;0.1271
ZFAND2B,0.08710697802131684,True,2,0.0158;0.1584
SEC31A,0.08719623907277241,True,2,0.1470;0.0274
C9orf64,0.08726208458110041,True,2,0.0741;0.1004
RRBP1,0.08733572846044768,False,2,-0.0482;0.2228
BARX2,0.08737288673739763,False,2,-0.0033;0.1781
PSMD9,0.08738510222364482,True,2,0.0469;0.1278
ERMP1,0.08742549164185942,False,2,0.2253;-0.0505
KIF27,0.0875210419534872,True,2,0.0446;0.1305
LEPROTL1,0.08769914870994766,True,2,0.1513;0.0241
ZNF561,0.08773257437953574,True,2,0.0294;0.1461
METTL21A,0.0877330100622814,True,2,0.1119;0.0636
SLC9A9,0.08778779008238591,True,2,0.1545;0.0211
CIAO2B,0.08784145665902687,False,2,-0.1683;0.3440
FAM135A,0.08786354846037792,True,2,0.0598;0.1159
IPPK,0.08796821128584442,False,2,-0.0332;0.2091
GEMIN6,0.08799046436413827,False,2,-0.0507;0.2267
HNRNPD,0.08800526995622082,True,2,0.1365;0.0395
TAF1,0.0880764065215568,True,2,0.0308;0.1454
ZNF396,0.08820499582508634,True,2,0.0003;0.1761
GLIPR1,0.08823033316030049,False,2,-0.0238;0.2003
TWIST1,0.08827741312962734,True,2,0.1180;0.0585
C19orf24,0.08828168577298945,True,2,0.1659;0.0107
PTCH1,0.0883633502293304,False,2,-0.0668;0.2436
MZT2A,0.08849493681975851,False,2,-0.0149;0.1918
ZC3H12B,0.08851569574666851,False,2,0.1801;-0.0031
SLC35A5,0.08858366571897425,True,2,0.0201;0.1571
SUDS3,0.08860870099018114,False,2,-0.1704;0.3476
PRPF38A,0.08866156482475429,False,2,-0.2490;0.4263
MEGF8,0.08875824394264553,False,2,-0.0888;0.2664
SELPLG,0.08883363792542981,False,2,0.2112;-0.0335
RNF220,0.08884035218699315,True,2,0.0719;0.1057
SNX24,0.08889211945382125,True,2,0.0327;0.1451
CACNA2D4,0.08894085002645336,True,2,0.0945;0.0834
COPS7B,0.08894731503792697,True,2,0.1482;0.0297
LRMP,0.0889517384601205,True,2,0.0824;0.0955
CRELD2,0.08899276463620265,True,2,0.0166;0.1614
MUC12,0.08906934206479944,False,2,-0.0980;0.2761
MXRA8,0.08916501734245408,False,2,0.1791;-0.0008
HCN2,0.08924939298477741,True,2,0.0006;0.1779
RPL23A,0.08926869683175398,True,1,0.0893
ARFRP1,0.08931145380657468,True,2,0.1295;0.0491
BSCL2,0.08940342771854493,True,2,0.1696;0.0092
ABLIM3,0.08946427578933402,True,2,0.0849;0.0941
TRIM16,0.08950434332593227,False,2,-0.0317;0.2108
CAMKK2,0.08955661590775249,False,2,0.2500;-0.0709
ZNF182,0.08958355736659884,True,2,0.0035;0.1757
PAX6,0.0896111761844336,True,2,0.0677;0.1115
DALRD3,0.08965217451598995,True,2,0.0637;0.1156
NDUFB5,0.08969350156611955,False,2,-0.0224;0.2018
UBE3A,0.08976957190907209,True,2,0.0368;0.1427
FEZF1,0.08981510248309477,True,2,0.0025;0.1771
CLEC1B,0.08989184909721037,True,2,0.0963;0.0835
ANAPC11,0.08989658894401664,True,2,0.1651;0.0147
GRM2,0.08990026657902495,True,2,0.1180;0.0618
FAM168B,0.08999797098211271,True,2,0.0751;0.1049
ITPK1,0.0902103451225107,False,2,-0.0266;0.2070
CATSPERB,0.09035908131058001,True,2,0.0828;0.0979
JMJD8,0.09053815006616339,False,2,-0.0366;0.2177
PRDM8,0.09058505806406891,True,2,0.1028;0.0784
CDADC1,0.09066535672151943,True,2,0.0533;0.1281
ARMCX3,0.0907795473993046,False,2,-0.0109;0.1925
MAN2A2,0.09088744720167052,False,2,-0.1857;0.3674
SIRT6,0.09093472412438774,False,2,-0.0568;0.2386
ITGB7,0.09098056081939077,True,2,0.1704;0.0115
NFATC4,0.09098139581039588,False,2,0.1828;-0.0008
HIST1H2BB,0.09098409619512549,True,2,0.0167;0.1653
PTPN11,0.09108434948710764,True,2,0.1381;0.0441
N4BP3,0.09112900654229539,True,2,0.0418;0.1404
RYR3,0.09116799836992551,True,2,0.1677;0.0146
UBE2W,0.09131251024344456,True,2,0.0335;0.1491
IL18RAP,0.09134561734296387,True,2,0.0328;0.1499
AP4S1,0.09134743189263672,False,2,-0.0865;0.2692
GIMAP5,0.09137910332191224,True,2,0.0546;0.1281
STUB1,0.09141280357256054,False,2,0.2165;-0.0337
UBQLN4,0.09144026698719854,True,2,0.0322;0.1507
PIGG,0.09144589351021248,True,2,0.1716;0.0113
ACSL3,0.09154859052595232,False,2,-0.0145;0.1975
TMEM167A,0.09173368691140427,True,2,0.0594;0.1240
ALKBH5,0.09175745832116955,False,2,-0.0302;0.2137
PRDX4,0.09175823480792966,True,2,0.1608;0.0227
LRRC23,0.09177252319791407,False,2,0.1879;-0.0043
SFTPA1,0.09179783958308463,False,2,-0.0055;0.1891
TRIM25,0.09184175324607247,True,2,0.1546;0.0291
POLK,0.09186580912228093,False,2,-0.0076;0.1913
IL18R1,0.09191828027142923,True,2,0.1699;0.0139
IFT20,0.09192621409378021,True,2,0.0595;0.1243
EFHC2,0.09197983573037871,False,2,-0.0115;0.1954
ZFYVE1,0.09202638804352392,False,2,-0.1846;0.3687
TP53INP2,0.09218905508936848,True,2,0.0350;0.1494
SMIM24,0.09231666678514283,True,2,0.1583;0.0263
OSBPL2,0.0923883456257042,True,2,0.0679;0.1168
RGS17,0.09251728101461615,False,2,0.3235;-0.1384
TMEM183A,0.09252410653660681,True,2,0.1185;0.0665
SEC24A,0.09252460904384263,False,2,-0.0436;0.2287
COX6B1,0.0925353544581985,True,2,0.0993;0.0858
METTL26,0.09261590881413806,True,2,0.1316;0.0536
EHF,0.09266202994951589,True,2,0.0432;0.1421
NOL4L,0.09270515792228906,False,2,-0.1075;0.2929
DVL2,0.09302135200368866,True,2,0.1107;0.0753
SLC35B4,0.09308338383383474,True,1,0.0931
PPP1R21,0.09312012433373118,True,2,0.1750;0.0112
SLC27A5,0.09314465032312214,True,2,0.0616;0.1247
OVCA2,0.09328220639620033,True,2,0.1094;0.0772
TNFSF9,0.09331547792709227,True,2,0.0095;0.1771
YAE1,0.09349572301034503,True,1,0.0935
IGFLR1,0.09352631617654039,False,2,-0.0083;0.1954
RIC8B,0.09352649787870537,True,2,0.0840;0.1030
LIPA,0.09355469309883202,True,2,0.1204;0.0667
ZER1,0.09357177938911476,True,2,0.1857;0.0014
BAG6,0.09359387815099585,True,2,0.1691;0.0181
PYCR2,0.09362791910730583,True,2,0.0835;0.1038
SERAC1,0.0936532946379186,False,2,-0.0595;0.2468
ANKRD13C,0.09374845046276437,True,2,0.1157;0.0718
ZDHHC6,0.0937854562858409,True,2,0.0826;0.1050
KTN1,0.09382058579192087,False,2,-0.1251;0.3128
RAB11A,0.09399522536284188,True,2,0.0543;0.1337
TNFAIP1,0.09401518884642057,False,2,-0.1449;0.3329
BABAM2,0.09404951336848388,True,2,0.0024;0.1857
SDR39U1,0.09406919982995587,True,2,0.0948;0.0933
PUM1,0.09407499819304088,False,2,-0.0257;0.2138
AAMP,0.0940761420858165,False,2,-0.2482;0.4363
CAPN10,0.09417456118345802,True,2,0.0695;0.1188
AUTS2,0.09425672259394224,True,2,0.0635;0.1250
MFSD4B,0.09433195447666665,True,2,0.1558;0.0329
ABRACL,0.0943438713646777,True,2,0.1057;0.0830
C3orf62,0.0944523383316983,True,2,0.1235;0.0654
MACO1,0.09458672996324491,True,2,0.1215;0.0677
RBSN,0.09461317607992942,False,2,0.2546;-0.0654
SNX4,0.09463360545390187,False,2,-0.1777;0.3669
NUP62,0.0946440512975974,False,2,0.4385;-0.2492
TAF1C,0.09476472692346372,True,1,0.0948
NEUROG1,0.09483530382226901,True,2,0.0464;0.1433
POLH,0.09486741682945576,False,2,-0.0214;0.2111
AP1S3,0.0948729930936899,True,2,0.1022;0.0875
FBXO9,0.09490881420622266,False,2,-0.0754;0.2652
MTURN,0.0949587367803969,True,2,0.0729;0.1171
PI16,0.09498170190104632,False,2,0.3307;-0.1407
FRYL,0.09507390387339909,False,2,0.2137;-0.0235
HIST2H2BE,0.09517760545813958,False,2,0.2019;-0.0115
DAZAP2,0.09520537753904534,True,1,0.0952
NUDT14,0.09520570800788875,False,2,-0.2008;0.3912
SRF,0.09536855790709875,True,2,0.0107;0.1801
SORL1,0.09538151081551294,True,2,0.0948;0.0959
PRKX,0.09543967626172556,True,2,0.1376;0.0533
GPM6B,0.09546347060733129,True,2,0.0063;0.1846
MAP3K13,0.09551854954650818,False,2,-0.0008;0.1918
DUSP12,0.09552796808788488,True,2,0.0221;0.1689
DDX60,0.09557653218361306,False,2,-0.0957;0.2868
CRCP,0.09564317933267064,True,1,0.0956
SLC39A8,0.09568065565097211,False,2,0.3228;-0.1315
